rental_id,duration,start_date,start_station_name,end_station_name,starting_latitude,starting_longitude,docks_count,ending_latitude,ending_longitude
122236615,1500,2022-07-04 07:51:00.000000 UTC,"Westminster Pier, Westminster","Wellington Arch, Hyde Park",51.501513,-0.12382322,27,51.50274025,-0.149569201
117231236,660,2022-02-21 08:24:00.000000 UTC,"Kennington Oval, Oval","Waterloo Road, South Bank",51.483145,-0.113134,33,51.50486,-0.113001
117985951,120,2022-03-17 08:05:00.000000 UTC,"Greycoat Street , Westminster","Buckingham Gate, Westminster",51.49459148,-0.134234258,17,51.49886563,-0.137424571
119137831,1860,2022-04-19 08:52:00.000000 UTC,"Crosswall, Tower","Somerset House, Strand",51.51159481,-0.077121322,34,51.509943,-0.117619
117594897,120,2022-03-04 08:40:00.000000 UTC,"Southwark Street, Bankside","Park Street, Bankside",51.5054099403,-0.0983410884509,23,51.50597426,-0.092754157
123039999,360,2022-07-22 08:39:00.000000 UTC,"Brick Lane Market, Shoreditch","Cephas Street, Bethnal Green",51.52261762,-0.071653961,24,51.522561,-0.054883
121714392,660,2022-06-22 08:32:00.000000 UTC,"Victory Place, Walworth","Hop Exchange, The Borough",51.492807,-0.091938,24,51.50462759,-0.091773776
120846503,360,2022-06-02 08:23:00.000000 UTC,"Worship Street, Shoreditch","Duke Street Hill, London Bridge",51.521668,-0.079608554,51,51.50630441,-0.087262995
106070104,1080,2021-03-17 08:46:00.000000 UTC,"Wormwood Street, Liverpool Street","Green Park Station, Mayfair",51.51615461,-0.082422399,16,51.506613,-0.142844
118210903,1140,2022-03-23 08:26:00.000000 UTC,"Pitfield Street North,Hoxton","Holborn Circus, Holborn",51.53558,-0.08249,28,51.51795029,-0.108657431
105447859,1080,2021-02-19 08:25:00.000000 UTC,"Whiston Road, Haggerston","Hop Exchange, The Borough",51.534464,-0.076341,21,51.50462759,-0.091773776
119510513,720,2022-04-29 08:17:00.000000 UTC,"Westbourne Grove, Bayswater","Grosvenor Square, Mayfair",51.51552971,-0.190240716,26,51.51217033,-0.150481272
117674970,420,2022-03-07 08:56:00.000000 UTC,"Bramham Gardens, Earl's Court","Queen's Gate (North), Kensington",51.49016361,-0.19039362,29,51.50102668,-0.180246101
108234417,300,2021-05-28 08:14:00.000000 UTC,"Hinde Street, Marylebone","Clifford Street, Mayfair",51.51681444,-0.151926305,21,51.51066202,-0.142345694
121596589,360,2022-06-20 07:31:00.000000 UTC,"Pitfield Street North,Hoxton","Finsbury Square , Moorgate",51.53558,-0.08249,28,51.52096262,-0.085634242
119137306,660,2022-04-19 08:43:00.000000 UTC,"New North Road 2, Hoxton","West Smithfield Rotunda, Farringdon",51.53114,-0.086016,22,51.51821864,-0.100791005
109106821,420,2021-06-16 07:32:00.000000 UTC,"Wenlock Road , Hoxton","Aldersgate Street, Barbican",51.53099181,-0.093903825,28,51.5208417,-0.097340162
123584556,300,2022-08-04 08:54:00.000000 UTC,"Horseferry Road, Westminster","Fire Brigade Pier, Vauxhall",51.49481649,-0.13045856,16,51.49369988,-0.121394101
113188946,300,2021-10-01 08:49:00.000000 UTC,"Cheshire Street, Bethnal Green","Clarkson Street, Bethnal Green",51.52388,-0.065076,28,51.528692,-0.059091
117502969,540,2022-03-02 07:01:00.000000 UTC,"Concert Hall Approach 1, South Bank","Queen Street 2, Bank",51.505044,-0.115851,10,51.511246,-0.093051
124160652,240,2022-08-18 08:36:00.000000 UTC,"Nesham Street, Wapping","Wapping Lane, Wapping",51.507131,-0.06691,16,51.504749,-0.057544
110710930,780,2021-07-29 08:15:00.000000 UTC,"World's End Place, West Chelsea","Eaton Square, Belgravia",51.48180515,-0.18027465,22,51.49654462,-0.150905245
123584691,360,2022-08-04 08:56:00.000000 UTC,"Baylis Road, Waterloo","Hop Exchange, The Borough",51.50144456,-0.110699309,22,51.50462759,-0.091773776
112289980,300,2021-09-09 07:33:00.000000 UTC,"Watney Market, Stepney","Braham Street, Aldgate",51.5142228,-0.055656,51,51.51423368,-0.073537654
109785960,1500,2021-07-05 07:18:00.000000 UTC,"Union Grove, Wandsworth Road","Putney Bridge Road, East Putney",51.472993,-0.133972,45,51.46199911,-0.206240805
121038598,540,2022-06-07 07:39:00.000000 UTC,"Collingham Gardens, Earl's Court","Coomer Place, West Kensington",51.4916156,-0.186753859,14,51.4835707,-0.20203870000000279
116314878,240,2022-01-18 07:03:00.000000 UTC,"Rodney Road , Walworth","Strata, Elephant & Castle",51.49148474,-0.090220911,24,51.493146,-0.099828
114684022,1080,2021-11-12 08:12:00.000000 UTC,"Chadwell Street, Angel","William IV Street, Strand",51.53051587,-0.106408455,18,51.50946212,-0.124749274
125097128,847,2022-09-14 08:40:00.000000 UTC,"Claverton Street, Pimlico","Simpson Street, Clapham Junction",51.48483991,-0.138089062,32,51.47084722,-0.17070367
121127188,1260,2022-06-09 08:52:00.000000 UTC,"Queensway, Kensington Gardens","Soho Square , Soho",51.51031,-0.18740235,17,51.51563144,-0.132328837
117590377,1380,2022-03-04 07:10:00.000000 UTC,"Bramham Gardens, Earl's Court","Storey's Gate, Westminster",51.49016361,-0.19039362,29,51.50070305,-0.129698963
121944980,1440,2022-06-27 08:01:00.000000 UTC,"Bramham Gardens, Earl's Court","Crawford Street, Marylebone",51.49016361,-0.19039362,29,51.52026,-0.157183945
125127851,803,2022-09-15 08:15:00.000000 UTC,"St. Chad's Street, King's Cross","Chapel Place, Marylebone",51.53005939,-0.120973687,23,51.51530805,-0.147203711
117890705,780,2022-03-14 07:13:00.000000 UTC,"Parsons Green Station, Parsons Green","Sedding Street, Sloane Square",51.475089,-0.201968,56,51.49313,-0.156876
118024923,780,2022-03-18 08:35:00.000000 UTC,"Durant Street, Bethnal Green","Gunmakers Lane, Old Ford",51.52868155,-0.065550321,24,51.535179,-0.03338
116741403,1500,2022-02-02 08:36:00.000000 UTC,"Philpot Street, Whitechapel","Bury Place, Holborn",51.515256,-0.058641,30,51.51742,-0.12318999999999392
115300104,480,2021-12-02 07:57:00.000000 UTC,"Duke Street Hill, London Bridge","Worship Street, Shoreditch",51.50630441,-0.087262995,21,51.521668,-0.079608554
126676903,43934,2022-11-10 08:48:00.000000 UTC,"Mostyn Grove, Bow","Fanshaw Street, Hoxton",51.530535,-0.025492,46,51.52953709,-0.083353323
126616202,1200,2022-11-08 08:26:00.000000 UTC,"Kensington Church Street, Kensington","Millbank Tower, Pimlico",51.50315739,-0.191496313,17,51.49188409,-0.125674815
107644365,1800,2021-05-07 08:01:00.000000 UTC,"Spencer Park, Wandsworth Common","St. Mary Axe, Aldgate",51.45787019,-0.174691623,25,51.51422502,-0.080660083
121601257,1140,2022-06-20 08:47:00.000000 UTC,"Clerkenwell Green, Clerkenwell","Castlehaven Road, Camden Town",51.52326004,-0.104708922,21,51.542138,-0.145393
109785695,1260,2021-07-05 07:07:00.000000 UTC,"Bramham Gardens, Earl's Court","South Wharf Road, Paddington",51.49016361,-0.19039362,29,51.51733558,-0.175810943
115663199,360,2021-12-16 07:38:00.000000 UTC,"Waterloo Station 3, Waterloo","Kingsway, Covent Garden",51.50379168,-0.11282408,35,51.51440928,-0.118478757
113883143,840,2021-10-20 08:16:00.000000 UTC,"Edgware Road Station, Marylebone","Pont Street, Knightsbridge",51.519968,-0.169774,64,51.4968865,-0.161203828
127041023,1324,2022-11-24 08:56:00.000000 UTC,"Cadogan Place, Knightsbridge","Bethnal Green Road, Shoreditch",51.49464523,-0.158105512,34,51.52364804,-0.074754872
115665315,360,2021-12-16 08:48:00.000000 UTC,"Newton Street, Covent Garden","Coram Street, Bloomsbury",51.51612862,-0.120909408,24,51.524,-0.12640984
120776367,420,2022-05-31 07:25:00.000000 UTC,"Bramham Gardens, Earl's Court","St. Luke's Church, Chelsea",51.49016361,-0.19039362,29,51.48971651,-0.170194408
124437263,1680,2022-08-24 07:06:00.000000 UTC,"Cleveland Way, Stepney","Great Titchfield Street, Fitzrovia",51.520893,-0.051394,36,51.52025302,-0.141327271
122649214,300,2022-07-13 08:40:00.000000 UTC,"Durant Street, Bethnal Green","Fashion Street, Whitechapel",51.52868155,-0.065550321,24,51.51838043,-0.073438925
117508215,1320,2022-03-02 08:41:00.000000 UTC,"Canada Water Station, Rotherhithe","Finsbury Square , Moorgate",51.498439,-0.049150215,35,51.52096262,-0.085634242
113883316,1620,2021-10-20 08:19:00.000000 UTC,"Richmond Way, Shepherd's Bush","Newgate Street , St. Paul's",51.50035306,-0.217515071,27,51.5154186,-0.098850915
125946136,195,2022-10-14 08:00:00.000000 UTC,"William IV Street, Strand","Drury Lane, Covent Garden",51.50946212,-0.124749274,26,51.51477076,-0.12221963
107825629,420,2021-05-13 08:38:00.000000 UTC,"Hyde Park Corner, Hyde Park","Imperial College, Knightsbridge",51.50311799,-0.153520935,36,51.49942855,-0.179702476
124049461,540,2022-08-15 07:16:00.000000 UTC,"Old Montague Street, Whitechapel","East Road, Hoxton",51.51793,-0.067937,18,51.52867339,-0.087459376
127473902,315,2022-12-14 07:38:00.000000 UTC,"East Village, Queen Elizabeth Olympic Park","Stratford Station, Stratford",51.546326,-0.00993526,34,51.541793,-0.00481
110712577,420,2021-07-29 08:48:00.000000 UTC,"Thorndike Close, West Chelsea","Gloucester Road Station, South Kensington",51.48089844,-0.183853573,25,51.49418566,-0.18267094
117509279,1260,2022-03-02 08:59:00.000000 UTC,"Parson's Green , Parson's Green","Harriet Street, Knightsbridge",51.472817,-0.199783,21,51.50024195,-0.15934065
122998791,960,2022-07-21 08:27:00.000000 UTC,"Prince of Wales Drive, Battersea Park","Wellington Arch, Hyde Park",51.47515398,-0.159169801,21,51.50274025,-0.149569201
117922141,900,2022-03-15 07:08:00.000000 UTC,"Bayswater Road, Hyde Park","Horseferry Road, Westminster",51.511933,-0.174411,27,51.49481649,-0.13045856
125853158,335,2022-10-11 08:52:00.000000 UTC,"Seymour Place, Marylebone","Westminster University, Marylebone",51.520331,-0.163667,29,51.52248185,-0.154907218
